Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",14:30,1,1,100%,0,2,0%,1,1,100%,0,1,1,3,1,0,0,0,3
"Ramirez, Luis S.",15:17,0,0,0%,0,1,0%,0,0,0%,1,0,1,3,2,1,0,0,0
"Ocasio, Jonathan",0:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Branch, Onzie",21:10,4,7,57%,0,1,0%,3,3,100%,2,3,5,2,2,2,0,0,11
"Feeley, Andrew",34:34,2,4,50%,1,7,14%,2,2,100%,0,9,9,3,3,1,0,1,9
"Ayuso, Elias 'Larry'",23:49,2,3,67%,3,6,50%,7,8,88%,0,0,0,1,3,0,2,0,20
"Butler, Nathaniel",3:57,0,1,0%,0,0,0%,0,4,0%,2,1,3,0,0,1,0,0,0
"Sosa, Isaac",35:09,2,3,67%,4,8,50%,4,5,80%,0,4,4,4,0,0,2,0,20
"Torres, Andres",24:42,0,0,0%,2,4,50%,0,0,0%,0,1,1,5,5,3,1,0,6
"Tyler, Jeremy",26:36,9,17,53%,2,4,50%,0,1,0%,4,12,16,1,4,3,0,0,24
Totals:,,20,36,56%,12,33,36%,17,24,71%,9,31,40,22,20,11,5,1,93
