Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",31:56,4,6,67%,1,4,25%,4,7,57%,0,7,7,5,3,2,0,0,15
"Johnson, Chris",9:51,1,4,25%,0,0,0%,0,0,0%,0,2,2,0,1,2,0,0,2
"Alamo, Angel 'Junito'",17:30,1,2,50%,2,2,100%,1,2,50%,2,0,2,1,2,0,0,0,9
"Clemente, Denis",21:36,2,4,50%,0,2,0%,2,2,100%,0,1,1,3,4,1,1,0,6
"Cortes, David",19:18,1,4,25%,0,0,0%,0,0,0%,0,3,3,2,0,1,0,1,2
"Victor, Cuthbert",22:21,5,5,100%,0,0,0%,1,2,50%,2,4,6,0,2,0,1,1,11
"Ere, Ebi",20:15,2,5,40%,1,4,25%,0,0,0%,1,3,4,6,2,2,2,0,7
"Jones, Joel",25:32,1,3,33%,1,4,25%,3,4,75%,0,5,5,2,2,1,0,1,8
"Balkman, Renaldo",31:35,5,11,45%,0,0,0%,6,9,67%,2,6,8,2,3,3,2,1,16
Totals:,,22,44,50%,5,16,31%,17,26,65%,7,31,38,21,19,12,6,4,76
