Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",31:26,6,7,86%,1,5,20%,0,1,0%,2,7,9,9,2,0,0,0,15
"Clarke, Coty",33:49,0,2,0%,3,5,60%,5,6,83%,1,3,4,8,3,3,0,3,14
"Rodriguez, Joel M.",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Clemente, Denis",20:30,0,3,0%,3,5,60%,0,0,0%,1,2,3,5,2,0,1,0,9
"Cortes, David",9:59,1,2,50%,1,1,100%,0,0,0%,0,1,1,0,0,1,1,0,5
"Victor, Cuthbert",11:15,1,3,33%,0,0,0%,0,0,0%,2,0,2,1,5,0,0,1,2
"Lalanne, Cady",28:06,6,9,67%,0,1,0%,1,3,33%,4,5,9,2,3,2,2,2,13
"Cruz, Alvin",2:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,0,0,0,0,0
"Jones, Joel",7:29,1,1,100%,2,5,40%,0,0,0%,0,0,0,0,1,0,0,0,8
"Balkman, Renaldo",30,12,16,75%,0,1,0%,3,4,75%,5,10,15,3,3,4,3,0,27
"Huertas, David",14:13,1,5,20%,1,7,14%,0,0,0%,2,0,2,1,0,0,0,0,5
"Matías, Ángel L.",2:31,2,4,50%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,4
"Aubry, Jeffrion",6:58,0,0,0%,0,0,0%,0,0,0%,0,3,3,1,2,1,1,0,0
Totals:,,30,52,58%,11,30,37%,9,14,64%,17,33,50,32,21,11,8,6,102
