Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Beasley Jr, Michael",26:45,6,16,38%,1,3,33%,3,4,75%,4,7,11,0,4,3,0,1,18
"Rivera, Luis A",21:51,1,5,20%,1,5,20%,1,2,50%,0,1,1,1,2,2,4,0,6
"Lynch, J.R.",20,1,5,20%,0,2,0%,0,0,0%,0,2,2,4,2,2,0,0,2
"Morales, Darius",18:48,2,4,50%,0,0,0%,0,1,0%,3,1,4,0,3,1,0,1,4
"Rivera, Filiberto",21:21,2,5,40%,1,3,33%,2,2,100%,1,1,2,2,0,1,3,0,9
"Sosa, Isaac",22:05,3,4,75%,1,7,14%,1,1,100%,0,2,2,1,0,0,0,0,10
"Pérez, Rafael",22:56,0,0,0%,0,3,0%,0,0,0%,1,3,4,1,1,0,1,0,0
"Smith, Donta",25:58,1,2,50%,0,2,0%,2,2,100%,2,5,7,4,1,0,0,1,4
"Garcia, Angel 'Piwi'",20:16,2,2,100%,0,5,0%,2,2,100%,0,3,3,0,0,0,1,3,6
Totals:,,18,43,42%,4,30,13%,11,14,79%,11,25,36,13,13,9,9,6,59
