Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",11:35,2,3,67%,0,0,0%,0,0,0%,1,1,2,2,0,1,0,0,4
"Nieves, Roberto",27:14,1,1,100%,1,3,33%,0,4,0%,0,3,3,0,1,0,1,0,5
"Maye, James",35:55,3,11,27%,1,4,25%,1,1,100%,0,4,4,2,1,3,1,0,10
"Skeen, Jamie",12:17,1,2,50%,1,2,50%,2,2,100%,0,5,5,2,2,0,0,0,7
"Guzmán, Ánsel",28:24,3,6,50%,1,5,20%,4,4,100%,2,4,6,6,2,2,0,0,13
"Lopez, Jose Enrique",1:49,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nieves, Joel",15:01,2,4,50%,1,1,100%,0,0,0%,1,2,3,1,4,1,0,0,7
"Hill, Herbert",23:41,7,11,64%,0,0,0%,0,0,0%,0,5,5,0,0,0,1,4,14
"Garcia, Angel 'Piwi'",30:55,2,4,50%,2,4,50%,0,2,0%,2,5,7,5,2,2,1,0,10
"Valenzuela, Hector",13:04,1,3,33%,0,1,0%,0,0,0%,0,1,1,2,1,0,0,0,2
Totals:,,22,45,49%,7,21,33%,7,13,54%,6,30,36,20,13,9,4,4,72
