Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",14:34,0,0,0%,0,0,0%,0,0,0%,2,0,2,2,2,2,0,0,0
"Duran, Cliff",25:38,2,3,67%,6,10,60%,0,0,0%,1,2,3,5,2,1,1,0,22
"Davis, Brandon",30:42,1,4,25%,0,1,0%,0,0,0%,1,6,7,4,2,1,1,0,2
"Carattini, Víctor",16:42,2,4,50%,0,0,0%,2,2,100%,1,2,3,1,1,0,1,0,6
"Pérez, Owen",1:32,0,2,0%,0,0,0%,0,2,0%,0,0,0,1,0,0,0,0,0
"Santiago, Jr., Benito",25:26,1,3,33%,2,8,25%,0,0,0%,0,0,0,1,1,2,0,0,8
"Brower, Jayson",1:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Doolittle, Kristian",38:28,1,3,33%,5,10,50%,2,2,100%,0,13,13,5,0,2,2,1,19
"Romero, Ismael",19:29,4,6,67%,0,1,0%,2,6,33%,0,2,2,1,3,2,2,0,10
"Cuascut, Luis D",1:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Uter, Adrian",18:59,10,12,83%,0,1,0%,2,3,67%,4,1,5,4,2,0,1,0,22
"Cruz, Alvin",5:30,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,21,37,57%,13,32,41%,8,15,53%,9,26,35,24,13,10,8,1,89
