Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Thun, Hans",1:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martinez, Bryan",1:18,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Gaskins, Trevor",29:16,6,7,86%,1,4,25%,2,2,100%,0,2,2,9,4,0,2,0,17
"Ramirez, Luis S.",5:20,0,2,0%,1,1,100%,0,0,0%,0,1,1,1,1,0,0,0,3
"Trenche, Enrique Alberto",2:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jimenez, Giovanni",13:07,1,1,100%,1,4,25%,1,2,50%,0,2,2,2,1,1,1,0,6
"Galindo, Alex",35:42,6,8,75%,5,7,71%,3,4,75%,2,4,6,4,0,1,0,0,30
"Figueroa, Angel 'Buster'",28:03,5,9,56%,0,0,0%,2,3,67%,3,5,8,1,1,1,1,1,12
"Acevedo, Angel 'Mutombo'",2:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Moon, Jamario",35:44,4,8,50%,1,3,33%,3,4,75%,1,5,6,6,3,1,3,1,14
"Young, Kevin",31:57,11,14,79%,0,3,0%,0,1,0%,5,7,12,4,3,4,3,0,22
"Valencia, Florentino",13:18,4,8,50%,0,0,0%,0,0,0%,1,1,2,1,4,0,0,0,8
Totals:,,37,57,65%,9,23,39%,11,16,69%,12,27,39,28,17,8,10,2,112
