Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",12:06,1,3,33%,0,1,0%,3,4,75%,0,0,0,1,0,2,2,0,5
"Villafane, Luis",2,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,1,0
"Sánchez, Ricardo 'Ricky'",37:58,2,7,29%,3,6,50%,0,0,0%,3,4,7,3,3,3,2,2,13
"Hodge Jr., Walter",33:50,3,6,50%,2,5,40%,6,6,100%,2,4,6,2,2,2,0,0,18
"Rivera, Christian J.",4:08,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,2
"Dalmau, Ricardo",27:08,5,9,56%,1,7,14%,4,4,100%,0,1,1,2,2,1,3,0,17
"Nieves, Roberto",16:16,5,7,71%,0,0,0%,1,3,33%,2,4,6,1,2,1,1,0,11
"Colón, Benjamín",5:27,0,1,0%,0,0,0%,1,2,50%,1,1,2,0,1,1,0,0,1
"Santiago, Eddin",18:49,0,2,0%,1,3,33%,0,0,0%,0,1,1,6,2,0,0,0,3
"Gonzalez, Christopher",8:01,1,2,50%,1,1,100%,0,0,0%,1,2,3,1,2,0,0,0,5
"Romero, Jonathan",0:47,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Sweetney, Michael",33:30,9,12,75%,0,0,0%,3,4,75%,6,8,14,3,3,4,0,4,21
Totals:,,28,53,53%,8,23,35%,18,23,78%,16,25,41,19,20,14,8,7,98
