Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",30:49,3,5,60%,1,4,25%,1,2,50%,1,5,6,4,1,0,1,0,10
"Arroyo, Carlos",35:42,5,9,56%,2,6,33%,4,4,100%,0,3,3,5,2,1,0,0,20
"Hamilton, Kevin",20,1,2,50%,0,3,0%,3,3,100%,1,2,3,3,2,0,4,0,5
"Glynn, Jordan",22:03,2,5,40%,2,5,40%,4,4,100%,2,2,4,1,1,1,1,0,14
"Williams, Leon V.",15:29,3,6,50%,0,0,0%,1,1,100%,0,2,2,1,4,1,1,0,7
"Conklin, Brian",21:49,3,5,60%,1,2,50%,2,2,100%,2,3,5,1,2,2,0,0,11
"Aubry, Jeffrion",20:37,0,0,0%,0,0,0%,1,2,50%,1,3,4,1,2,0,3,0,1
"Mojica, Javier",33:27,3,7,43%,1,5,20%,1,1,100%,1,2,3,0,2,0,4,0,10
Totals:,,20,39,51%,7,25,28%,17,19,89%,8,22,30,16,16,5,14,0,78
