Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",5:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,1,0,0
"Ocasio, Jonathan",13:16,3,4,75%,1,3,33%,0,1,0%,1,1,2,1,2,1,0,0,9
"Phelps, Eugene",37:13,5,9,56%,0,0,0%,6,14,43%,3,4,7,7,3,0,2,3,16
"Branch, Onzie",24:21,3,4,75%,0,1,0%,1,2,50%,0,3,3,5,2,2,1,0,7
"Galindo, Alex",6,0,0,0%,0,2,0%,0,0,0%,0,1,1,1,2,0,1,0,0
"Ayuso, Elias 'Larry'",24:54,1,1,100%,2,5,40%,1,1,100%,2,0,2,2,2,0,0,1,9
"Butler, Nathaniel",2:40,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Sosa, Isaac",34:52,4,7,57%,5,11,45%,4,4,100%,0,3,3,2,1,2,0,0,27
"Tyler, Jeremy",26:49,2,5,40%,0,1,0%,2,4,50%,0,12,12,2,4,1,0,1,6
"Tejada, Lance",24:43,1,3,33%,3,6,50%,0,0,0%,0,1,1,1,4,2,1,0,11
Totals:,,20,34,59%,11,29,38%,14,26,54%,6,25,31,22,20,8,6,5,87
