Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",5:55,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Vargas, Gregory",35:38,2,4,50%,0,3,0%,2,4,50%,0,1,1,7,4,1,1,0,6
"Torres, Andres",4:21,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,2,0,0,0,0
"Carmona, Alejandro 'Bimbo'",36:38,2,7,29%,0,2,0%,2,2,100%,4,4,8,1,3,1,0,1,6
"Thornton, Al",35:25,11,21,52%,0,5,0%,5,6,83%,3,7,10,4,4,1,1,1,27
"Latimer, Antonio",4:34,0,1,0%,1,3,33%,0,0,0%,1,2,3,0,0,0,0,0,3
"Pérez, Rafael",37:26,2,4,50%,0,0,0%,3,4,75%,3,1,4,0,1,0,0,0,7
"Ramos, Peter John",30:14,6,10,60%,0,3,0%,0,0,0%,1,6,7,1,4,1,0,1,12
"Sweetney, Michael",9:45,2,3,67%,0,0,0%,2,2,100%,2,1,3,0,1,2,1,0,6
Totals:,,25,50,50%,1,18,6%,14,18,78%,14,22,36,15,19,6,3,3,67
