Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosa, Angel R.",6:19,0,2,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramirez, Edgardo",1:14,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Cruz, Rafael 'Pachy'",20:33,4,6,67%,0,0,0%,1,1,100%,1,0,1,8,0,0,0,0,9
"Cortes, David",20,1,4,25%,2,2,100%,1,2,50%,0,1,1,3,1,0,4,0,9
"Meléndez, Ricardo 'Ricky'",19:59,0,1,0%,3,5,60%,0,0,0%,0,2,2,2,1,1,0,0,9
"Apodaca, Rick",26:35,4,7,57%,3,6,50%,2,2,100%,0,1,1,4,1,1,3,0,19
"Pinnock, Danilo",24:45,2,5,40%,0,0,0%,0,0,0%,1,3,4,6,0,3,0,0,4
"Santiago, Daniel 'Danny'",24:15,4,6,67%,0,1,0%,2,3,67%,0,3,3,2,5,2,0,1,10
"Santiago, Eddin",8:05,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,2,0,0
"Diogu, Ike",31:11,11,16,69%,1,2,50%,5,6,83%,2,10,12,1,4,1,0,1,30
"Aubry, Jeffrion",16:58,3,6,50%,0,0,0%,0,0,0%,2,5,7,1,3,0,0,0,6
Totals:,,29,53,55%,9,20,45%,11,14,79%,6,26,32,28,15,8,9,2,96
