Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",18:46,4,4,100%,0,1,0%,4,4,100%,0,1,1,5,2,5,2,0,12
"Rosario, Mike",19:44,2,2,100%,2,3,67%,1,2,50%,1,1,2,1,0,1,1,0,11
"Colon, Jatsiel",3:13,0,2,0%,0,0,0%,1,2,50%,1,1,2,0,0,0,0,0,1
"Erans, Ricardo",6:34,0,0,0%,0,1,0%,0,0,0%,2,1,3,1,0,2,0,0,0
"Ruiz, Gabriel",5:24,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Cruz, Ismael Yomar",26:36,0,0,0%,5,10,50%,3,3,100%,1,4,5,0,3,3,2,0,18
"Negron, Christian M",10:34,2,5,40%,0,0,0%,0,0,0%,2,3,5,1,0,0,0,0,4
"López, Carlos 'Yao'",18:33,0,1,0%,0,0,0%,4,4,100%,0,4,4,3,2,0,0,2,4
"Jones, Marvin",16:03,2,4,50%,0,1,0%,1,2,50%,1,4,5,0,1,1,1,2,5
"López, Luis",21:14,5,6,83%,1,4,25%,0,0,0%,0,3,3,7,3,2,0,0,13
"Rivera, Carlos Rubén",13:42,0,0,0%,4,5,80%,0,0,0%,0,0,0,2,1,2,0,1,12
"Brantley, Jarell",12:52,1,1,100%,1,2,50%,0,0,0%,0,1,1,0,1,3,0,0,5
"Murphy, Jordan",13:21,1,3,33%,2,2,100%,0,0,0%,0,7,7,0,4,0,2,2,8
"Vassallo, Ángel Daniel",13:24,0,3,0%,2,3,67%,0,0,0%,0,0,0,2,1,0,0,0,6
Totals:,,17,31,55%,17,32,53%,14,17,82%,8,30,38,23,18,19,8,7,99
