Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",26:57,2,4,50%,3,4,75%,1,3,33%,1,3,4,7,1,5,1,0,14
"Vazquez, Brian",6:56,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,3,0,0,0,2
"Cruz, William",4:52,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Liz, Víctor",18:22,2,5,40%,0,3,0%,0,0,0%,1,2,3,5,1,2,3,0,4
"Elonu, Chinemelu",27:08,7,10,70%,0,0,0%,6,7,86%,2,8,10,1,3,2,0,3,20
"Ayon, Gustavo",20:35,2,6,33%,0,0,0%,2,2,100%,4,7,11,5,3,1,0,0,6
"Butler, Nathaniel",10,0,0,0%,0,0,0%,2,2,100%,0,1,1,0,1,0,1,0,2
"Villegas, Johwen",12:52,2,3,67%,0,2,0%,0,0,0%,0,0,0,0,1,0,0,0,4
"Gaston, Chris",8:11,3,4,75%,0,2,0%,0,0,0%,0,1,1,0,2,0,0,0,6
"Rodríguez, Jonathan",19:49,4,6,67%,0,2,0%,0,0,0%,4,1,5,1,1,2,1,1,8
"Huertas, David",20:12,6,10,60%,1,6,17%,3,3,100%,1,5,6,2,1,1,1,0,18
"Torres, Jorge Luis",2:17,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Rodriguez, Wilfredo 'Willie'",5:53,1,3,33%,0,0,0%,0,0,0%,1,0,1,0,1,1,0,0,2
"Collier, Devon",15:56,2,2,100%,1,2,50%,2,3,67%,1,3,4,1,0,0,0,0,9
Totals:,,31,53,58%,5,22,23%,18,22,82%,16,31,47,22,20,14,7,4,95
