Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",37:45,3,8,38%,2,4,50%,6,6,100%,0,1,1,4,4,3,0,1,18
"Johnson, Anthony",31:51,3,11,27%,0,1,0%,2,6,33%,2,6,8,6,4,2,2,1,8
"Rivera, Edgardo",17:30,2,3,67%,0,0,0%,1,1,100%,0,1,1,0,2,0,0,0,5
"Cintrón, Raymond",34:30,0,2,0%,3,8,38%,2,2,100%,1,4,5,1,3,1,0,1,11
"Santiago, Jr., Benito",22:29,2,3,67%,0,2,0%,0,0,0%,0,4,4,3,5,1,0,2,4
"Keenan, Justin",34:59,11,15,73%,0,2,0%,7,9,78%,1,4,5,3,0,1,2,0,29
"Velez, Hector J.",2,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Martinez, Carlos",6:08,1,2,50%,0,2,0%,0,0,0%,0,1,1,0,0,1,1,0,2
"Hernández, Luis 'Pelacoco'",12:44,1,2,50%,0,0,0%,2,2,100%,2,1,3,0,3,1,1,1,4
Totals:,,23,46,50%,5,19,26%,20,26,77%,6,22,28,17,21,10,7,6,81
