Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Sanchez, Kennel",1:59,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Hatton, Roberto Jose 'Bobby Joe'",17:30,2,2,100%,0,4,0%,2,4,50%,1,1,2,3,2,0,1,0,6
"Dalmau, Christian",34:13,5,9,56%,2,7,29%,8,10,80%,2,0,2,6,3,2,3,0,24
"Rivera, Christian J.",2:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Lee, Carmelo Antrone",31:47,0,1,0%,0,5,0%,3,4,75%,1,6,7,0,4,0,0,0,3
"Shannon, Terrence",40,9,14,64%,0,1,0%,4,7,57%,4,12,16,2,1,7,0,1,22
"Barbosa, Raymond",3:48,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Rivas, Luis A.",4:13,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Mojica, Javier",35:47,5,10,50%,1,7,14%,0,0,0%,3,3,6,3,4,1,1,0,13
"Traylor, Robert",28:04,3,7,43%,0,0,0%,0,0,0%,1,3,4,1,1,0,2,1,6
Totals:,,25,44,57%,4,25,16%,17,25,68%,13,25,38,15,18,11,7,2,79
