Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",20:07,1,1,100%,0,1,0%,1,2,50%,0,2,2,1,2,1,1,0,3
"Fernández, Tjader",28:08,3,5,60%,0,3,0%,5,5,100%,0,4,4,8,0,1,1,0,11
"Santos, Kenneth",12,0,0,0%,1,5,20%,2,2,100%,0,1,1,1,1,1,0,0,5
"Belardo, Gabriel J.",21:43,3,7,43%,1,2,50%,0,0,0%,0,4,4,1,2,1,0,0,9
"Branch, Onzie",7:23,0,2,0%,0,0,0%,2,2,100%,2,1,3,2,0,1,0,0,2
"Aminu, Alade",33:32,11,16,69%,0,0,0%,5,5,100%,2,4,6,3,0,0,2,1,27
"Wheeler, Phillip",15:23,1,1,100%,1,1,100%,5,8,63%,0,0,0,2,4,1,0,0,10
"Fontaine, Isaiah",6:28,0,1,0%,0,0,0%,0,0,0%,2,1,3,0,2,1,1,0,0
"Matos, Jorge L.",18:34,1,2,50%,1,4,25%,0,0,0%,1,3,4,3,3,0,0,0,5
"Glover, Jordan",2:06,1,1,100%,0,0,0%,2,2,100%,1,0,1,1,0,0,0,0,4
"Bass, Paris",32:16,6,12,50%,0,1,0%,5,7,71%,2,2,4,3,3,2,2,0,17
"Quinones, Javier A",2:20,0,1,0%,1,1,100%,0,0,0%,0,0,0,1,0,0,0,0,3
Totals:,,27,49,55%,5,18,28%,27,33,82%,10,22,32,26,17,9,7,1,96
