Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",18:44,0,2,0%,2,4,50%,0,0,0%,0,1,1,2,2,1,0,0,6
"Erazo, Josue",20:41,1,2,50%,1,6,17%,0,0,0%,0,2,2,0,1,1,1,0,5
"Sanabria, Glenn",3:42,1,1,100%,0,1,0%,0,0,0%,0,0,0,1,0,1,1,0,2
"Santos, Kenneth",2:45,0,0,0%,3,3,100%,0,0,0%,0,1,1,1,0,0,0,0,9
"Díaz, Jorge Brian",19:46,2,3,67%,1,2,50%,0,0,0%,2,1,3,2,2,2,0,1,7
"Hollis Jefferson, Rondae",31:20,8,14,57%,1,1,100%,4,4,100%,1,8,9,3,3,3,0,1,23
"Branch, Onzie",13:30,1,1,100%,0,0,0%,2,2,100%,0,2,2,0,2,1,0,0,4
"Villaman, Pedro",3:48,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Mason Jr., Nate",33:54,3,8,38%,0,1,0%,0,1,0%,0,4,4,6,2,1,1,0,6
"Sanabria, Jorge",0:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Quinones, Javier A",2:45,0,1,0%,0,1,0%,0,0,0%,1,0,1,1,0,0,0,0,0
"Gonzalez, Goree Venable",3:48,2,2,100%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,4
"Rodriguez, Jose G.",22:42,1,4,25%,1,3,33%,3,4,75%,0,2,2,0,1,1,0,0,8
"Ayala, Eric",22:21,1,4,25%,2,5,40%,1,2,50%,1,1,2,3,1,1,2,0,9
Totals:,,20,42,48%,11,27,41%,10,13,77%,7,23,30,19,16,12,5,2,83
