Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",14:38,0,3,0%,1,3,33%,0,0,0%,1,3,4,2,1,2,0,1,3
"Arroyo, Carlos",32,2,4,50%,3,7,43%,5,6,83%,0,1,1,8,0,1,0,0,18
"Guitián, José",12:58,1,1,100%,1,1,100%,2,2,100%,0,3,3,1,1,0,0,1,7
"Reese, Derek",12:46,1,2,50%,0,2,0%,2,2,100%,0,3,3,0,0,0,0,1,4
"Liz, Víctor",31:02,5,11,45%,0,2,0%,2,2,100%,4,2,6,3,1,2,2,0,12
"López, Luis",1:16,0,0,0%,1,3,33%,0,0,0%,0,0,0,0,0,0,0,0,3
"Cruz, Alvin",13:35,0,0,0%,2,2,100%,0,0,0%,1,1,2,1,1,1,1,0,6
"Vassallo, Ángel Daniel",24:04,3,3,100%,1,6,17%,1,1,100%,0,1,1,4,1,1,0,0,10
"Minnerath, Nick",33:09,2,9,22%,1,6,17%,4,4,100%,2,4,6,0,2,1,0,0,11
"Uter, Adrian",21:05,3,3,100%,0,1,0%,1,2,50%,0,4,4,0,4,1,1,0,7
"Duran, Cliff",3:21,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,17,36,47%,10,33,30%,17,19,89%,8,23,31,19,12,9,4,3,81
