Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Franklin, Alexander",10:36,2,2,100%,0,1,0%,0,0,0%,0,1,1,1,1,0,1,1,4
"Ramirez, Luis S.",7:17,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,1,1,0,0,2
"Duran, Cliff",5:41,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Apodaca, Rick",18:12,0,1,0%,1,3,33%,0,0,0%,0,0,0,2,0,0,0,0,3
"Hamilton, Kevin",27:24,1,3,33%,1,3,33%,2,2,100%,1,3,4,3,3,1,2,0,7
"Wafer, Vakeaton",30:13,4,10,40%,0,2,0%,2,2,100%,0,2,2,3,1,1,0,0,10
"Wilkins, Damien",27:12,4,4,100%,0,1,0%,4,4,100%,1,9,10,3,3,2,3,2,12
"Mitchell, Markus",0:35,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Gaston, Chris",17:54,5,8,63%,0,0,0%,0,1,0%,0,2,2,1,0,2,0,0,10
"Aubry, Jeffrion",23:16,1,4,25%,0,0,0%,0,0,0%,2,3,5,0,4,1,1,2,2
"Phillip, Darren",31:36,7,17,41%,0,1,0%,11,16,69%,5,4,9,0,0,2,1,0,25
Totals:,,25,51,49%,2,13,15%,19,25,76%,10,25,35,13,13,10,8,5,75
