Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",18:10,3,3,100%,1,4,25%,3,3,100%,2,3,5,2,0,0,1,0,12
"Imes, David",4:41,1,2,50%,0,1,0%,0,0,0%,2,1,3,0,0,0,0,0,2
"Berdiel, Miguel 'Ali'",19:34,4,5,80%,0,3,0%,0,1,0%,0,5,5,3,2,1,1,0,8
"Alvarado, Omar J.",19,4,6,67%,0,3,0%,0,0,0%,0,0,0,2,1,2,1,0,8
"Ayuso, Elias 'Larry'",24:03,0,2,0%,3,9,33%,5,6,83%,0,1,1,2,2,0,0,0,14
"Young, Sam",28:56,4,6,67%,0,1,0%,0,2,0%,1,5,6,4,0,4,0,1,8
"Rivera, Filiberto",18:28,3,4,75%,1,2,50%,2,3,67%,0,2,2,8,1,0,0,0,11
"Abraham, Ryann",5:14,0,1,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Guitián, José",5:55,1,1,100%,0,2,0%,0,0,0%,2,1,3,0,0,0,1,0,2
"Wilkinson, Gary",25:17,5,5,100%,5,7,71%,4,5,80%,1,6,7,1,3,1,1,0,29
"Valencia, Florentino",7:01,0,1,0%,0,0,0%,2,4,50%,1,0,1,0,0,0,0,0,2
"Penn, Kleon",23:34,2,2,100%,0,0,0%,0,0,0%,3,3,6,0,1,1,1,5,4
Totals:,,27,38,71%,10,34,29%,16,24,67%,12,27,39,22,10,9,6,6,100
