Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bowles, Denzel",28:13,6,10,60%,0,0,0%,6,11,55%,3,9,12,4,3,1,1,1,18
"Maye, James",4:03,0,0,0%,1,1,100%,0,0,0%,1,0,1,1,1,1,0,0,3
"Ebanks, Devin",27:31,1,4,25%,3,7,43%,2,5,40%,0,5,5,6,3,2,1,1,13
"Colon, Gabriel 'Pirulo'",2:10,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Souberbielle, Marcel",11:22,1,3,33%,0,1,0%,2,2,100%,0,1,1,0,2,1,0,0,4
"Sosa, Isaac",17:33,0,0,0%,3,5,60%,0,0,0%,0,0,0,0,3,2,0,0,9
"Emory, Carlos",25:30,2,2,100%,1,4,25%,0,0,0%,0,6,6,3,1,2,0,1,7
"Rivera, Carlos Rubén",35:08,1,3,33%,1,4,25%,1,2,50%,0,3,3,8,2,0,0,0,6
"García, Jonathan",5:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Vassallo, Ángel Daniel",32:31,4,7,57%,4,5,80%,5,5,100%,0,1,1,5,0,0,2,2,25
"Reyes, Angelo",10:15,0,2,0%,0,1,0%,0,0,0%,0,2,2,0,3,1,1,0,0
Totals:,,15,31,48%,13,28,46%,17,27,63%,4,27,31,27,19,10,5,5,86
