Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",36:30,8,17,47%,1,4,25%,8,8,100%,2,13,15,2,1,2,0,1,27
"Fortuna, Elpidio Manuel",29:30,1,3,33%,3,5,60%,0,0,0%,1,4,5,3,3,2,3,0,11
"De Jesús, Jezreel",1:49,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Lopez, Ivan",5:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Colon, Gabriel 'Pirulo'",8:40,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,1,0,2
"Apodaca, Rick",27:58,0,4,0%,3,7,43%,0,0,0%,0,0,0,2,1,0,0,0,9
"Emory, Carlos",12:32,1,3,33%,1,3,33%,1,2,50%,2,0,2,2,3,0,0,0,6
"Rivera, Carlos Rubén",32:21,4,5,80%,0,3,0%,0,0,0%,0,2,2,9,3,3,4,0,8
"Santiago, Eddin",17:32,0,0,0%,0,1,0%,2,2,100%,0,2,2,1,2,1,0,0,2
"Harris, Mike",27:46,6,12,50%,2,3,67%,7,7,100%,5,4,9,2,3,1,2,2,25
Totals:,,21,46,46%,10,26,38%,18,19,95%,11,26,37,21,18,9,10,3,90
