Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",15:42,0,1,0%,1,2,50%,0,0,0%,1,1,2,2,0,4,1,0,3
"Mojica, Sammy",8:51,1,3,33%,1,3,33%,0,0,0%,0,0,0,0,3,1,0,0,5
"Marrero, DeJuan",13:21,3,5,60%,0,0,0%,0,0,0%,5,0,5,2,4,0,0,0,6
"Guitián, José",26:39,0,1,0%,3,7,43%,0,0,0%,0,5,5,4,1,0,1,0,9
"Hickson, James",28:24,10,14,71%,0,0,0%,4,8,50%,7,7,14,5,1,1,1,1,24
"Arroyo, José Rubén",1:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Liz, Víctor",23:19,6,12,50%,1,3,33%,2,2,100%,2,6,8,5,4,5,1,0,17
"López, Luis",2:34,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,0,0,0,1,3
"Cruz, Alvin",16:35,0,2,0%,1,1,100%,0,2,0%,0,1,1,4,4,1,0,0,3
"Rivera, Carlos Rubén",25:35,1,4,25%,2,5,40%,0,0,0%,2,5,7,6,3,0,1,0,8
"López, Matt",11:35,2,3,67%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,1,4
"Vassallo, Ángel Daniel",25:49,7,10,70%,1,5,20%,6,6,100%,1,3,4,1,1,1,0,1,23
Totals:,,30,55,55%,11,29,38%,12,18,67%,19,30,49,29,21,13,5,4,105
