Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",30:22,6,9,67%,0,0,0%,5,8,63%,3,9,12,1,3,3,1,1,17
"Gaines, Frank",32:43,5,7,71%,3,7,43%,8,10,80%,0,2,2,6,1,1,2,0,27
"Tejada, Lance",23:14,1,1,100%,4,4,100%,0,0,0%,0,1,1,1,4,0,0,0,14
"Morales, Darius",2:50,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Rivera, Filiberto",27:39,0,2,0%,0,2,0%,4,4,100%,1,5,6,6,2,0,0,0,4
"Sosa, Isaac",20:42,0,0,0%,0,3,0%,5,5,100%,0,0,0,1,0,0,0,0,5
"Jack, Kadeem",25:39,4,5,80%,0,2,0%,0,0,0%,1,4,5,2,2,2,1,1,8
"Garcia, Angel 'Piwi'",3:09,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Barea, José Juan",15:42,5,8,63%,1,2,50%,2,2,100%,0,2,2,1,2,2,0,0,15
"Alamo, Angel 'Junito'",18,4,5,80%,0,0,0%,0,1,0%,1,6,7,1,2,0,0,1,8
Totals:,,25,37,68%,8,21,38%,24,30,80%,6,29,35,19,17,9,4,3,98
