Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",35:06,3,5,60%,3,5,60%,2,4,50%,1,3,4,8,3,2,2,1,17
"Johnson, Chris",29:55,3,6,50%,0,0,0%,0,0,0%,3,15,18,1,2,0,1,1,6
"Alamo, Angel 'Junito'",27:14,2,7,29%,0,1,0%,0,0,0%,1,8,9,0,3,4,0,6,4
"Nieves, Joel",7:04,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Cortes, David",32:55,3,4,75%,2,7,29%,1,2,50%,1,1,2,1,1,2,0,0,13
"Ere, Ebi",16:48,1,3,33%,2,4,50%,1,1,100%,2,1,3,0,1,3,0,0,9
"Cruz, Alvin",8:49,1,1,100%,0,0,0%,1,2,50%,0,1,1,3,0,2,0,0,3
"Jones, Joel",22:36,6,7,86%,0,4,0%,0,0,0%,1,4,5,2,1,1,2,1,12
"Huertas, David",19:29,2,2,100%,3,6,50%,2,2,100%,0,1,1,1,5,2,1,0,15
Totals:,,21,35,60%,10,28,36%,7,11,64%,9,34,43,16,16,16,7,9,79
