Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Edgardo",1:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pagan, Wilfredo",20:17,0,4,0%,2,2,100%,2,2,100%,2,2,4,3,2,1,0,0,8
"Ricardo, Osiris",5:20,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,1,0
"Rivera, Raul",14:31,4,7,57%,0,0,0%,0,0,0%,2,3,5,0,2,0,0,0,8
"Vega, Christopher",7:56,4,7,57%,0,1,0%,2,4,50%,0,1,1,1,1,0,0,0,10
"Cortes, David",18:44,1,1,100%,1,2,50%,2,2,100%,0,2,2,1,1,3,0,1,7
"Villegas, Johwen",1:22,0,1,0%,0,0,0%,0,2,0%,1,0,1,0,0,0,0,0,0
"Rosa, Angel R.",19:47,2,3,67%,1,2,50%,0,1,0%,1,3,4,1,3,1,0,1,7
"Watson, Michael",24:26,1,2,50%,2,5,40%,2,2,100%,0,2,2,0,3,1,0,0,10
"Rivera, Carlos Rubén",20:20,0,1,0%,0,1,0%,0,0,0%,0,2,2,2,3,4,1,0,0
"Figueroa, Angel 'Buster'",37:05,5,11,45%,0,3,0%,7,8,88%,1,9,10,3,1,3,1,0,17
"Aubry, Jeffrion",28:30,3,8,38%,0,0,0%,0,3,0%,2,11,13,2,3,2,3,2,6
Totals:,,20,45,44%,6,16,38%,15,24,63%,9,36,45,13,21,16,5,5,73
