Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Eliel",6:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Torres, Andres",32:45,1,2,50%,2,4,50%,0,0,0%,0,1,1,4,3,1,1,0,8
"Colon, Gabriel 'Pirulo'",21:48,2,4,50%,1,1,100%,2,4,50%,0,3,3,1,3,1,2,0,9
"Souberbielle, Marcel",25:13,1,3,33%,1,5,20%,0,0,0%,0,5,5,1,3,1,2,0,5
"Morales, Darius",5:46,0,1,0%,0,0,0%,1,2,50%,0,0,0,0,1,1,0,0,1
"Reese, Derek",10:45,3,3,100%,0,0,0%,6,8,75%,2,2,4,0,0,0,2,1,12
"Liz, Víctor",32:01,7,12,58%,4,7,57%,8,9,89%,1,1,2,5,4,1,1,0,34
"Emory, Carlos",26:14,0,0,0%,0,1,0%,2,4,50%,0,2,2,1,1,2,2,0,2
"Dawson, Eric",16:36,3,4,75%,0,0,0%,2,2,100%,2,6,8,3,4,2,0,0,8
"Vassallo, Ángel Daniel",21:55,1,2,50%,3,6,50%,0,0,0%,0,1,1,2,3,5,3,1,11
Totals:,,18,31,58%,11,24,46%,21,29,72%,5,21,26,17,23,14,13,2,90
