Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",14:13,0,2,0%,0,0,0%,0,0,0%,0,0,0,4,2,0,0,0,0
"Ogilvy, Andrew James",32:52,5,12,42%,0,3,0%,3,5,60%,4,9,13,7,2,2,2,4,13
"Alvarado, Omar J.",15:23,1,1,100%,0,0,0%,0,1,0%,1,0,1,0,0,0,0,0,2
"DeLeon, Adris",25:46,2,6,33%,3,7,43%,2,2,100%,1,4,5,4,1,1,3,0,15
"Carmona, Alejandro 'Bimbo'",33:31,7,12,58%,0,1,0%,2,4,50%,2,6,8,1,3,5,1,0,16
"Colón, Alexis 'Bebo'",23:02,0,0,0%,1,4,25%,0,0,0%,0,1,1,3,1,0,0,0,3
"Milbourne, Landon",31:53,3,5,60%,0,1,0%,0,0,0%,0,0,0,2,4,3,0,1,6
"Meléndez, Ricardo 'Ricky'",23:17,2,4,50%,5,6,83%,1,2,50%,0,3,3,2,3,1,0,0,20
Totals:,,20,42,48%,9,22,41%,8,14,57%,8,23,31,23,16,12,6,5,75
