Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",12:12,2,2,100%,0,0,0%,0,0,0%,0,2,2,1,0,0,0,0,4
"Berdiel, Miguel 'Ali'",21:40,7,9,78%,0,4,0%,3,3,100%,0,2,2,3,4,1,1,0,17
"Dalmau, Christian",23:54,5,12,42%,3,6,50%,3,6,50%,1,2,3,3,4,1,1,0,22
"Flores, Alejandro",25:41,3,8,38%,1,1,100%,5,5,100%,3,3,6,2,2,0,1,0,14
"Orozco, William",19:26,2,3,67%,3,3,100%,0,0,0%,1,4,5,2,0,1,1,2,13
"Villegas, Samuel",8:54,0,1,0%,0,2,0%,2,2,100%,0,0,0,0,1,1,0,0,2
"Lee, Carmelo Antrone",24:23,1,2,50%,2,5,40%,0,0,0%,0,3,3,2,2,2,1,0,8
"Morales, Ferdinand",4:48,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Mojica, Javier",28:35,1,3,33%,0,2,0%,0,0,0%,1,6,7,3,2,0,3,0,2
"Sweetney, Michael",25:58,4,5,80%,0,0,0%,8,9,89%,2,2,4,0,3,0,0,0,16
"Colon, Luis Miguel",4:29,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,2,1,0,1,1
Totals:,,25,46,54%,9,23,39%,22,27,81%,8,25,33,16,20,8,8,3,99
