Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",28:01,4,5,80%,1,3,33%,2,2,100%,0,1,1,1,3,2,1,0,13
"Ocasio, Jonathan",8:14,1,2,50%,0,1,0%,3,3,100%,1,1,2,0,2,0,0,0,5
"Allende, Leandro",7:17,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Maura, Kevin 'K.J.'",17:51,0,0,0%,1,1,100%,0,0,0%,2,0,2,6,2,1,0,0,3
"Pellot, Emmanuel",4:25,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,0,1,0,0,0
"Rivera, Filiberto",28:06,3,3,100%,3,5,60%,1,1,100%,0,3,3,5,1,0,1,0,16
"Andújar, Emmanuel 'Emmy'",31:46,2,5,40%,1,1,100%,5,6,83%,0,6,6,6,2,1,1,0,12
"Costner, Brandon",34:20,3,8,38%,4,12,33%,3,5,60%,3,6,9,2,1,1,2,0,21
"Garcia, Angel 'Piwi'",12:45,0,1,0%,0,3,0%,1,2,50%,2,1,3,1,2,1,0,2,1
"Jones, Joseph",27:15,7,10,70%,0,0,0%,0,0,0%,0,4,4,2,3,0,1,0,14
Totals:,,20,35,57%,10,28,36%,15,19,79%,8,24,32,23,16,7,6,2,85
