Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dentmon, Justin",33:41,3,6,50%,3,9,33%,2,2,100%,2,3,5,5,1,0,0,0,17
"Diaz, Guillermo",19:50,2,3,67%,0,1,0%,0,0,0%,1,0,1,1,2,1,1,0,4
"Escalera, Carlos",17:07,2,2,100%,1,1,100%,0,0,0%,1,0,1,2,0,2,0,0,7
"Nichols, Demetris",29:35,2,7,29%,1,4,25%,2,3,67%,0,5,5,3,0,4,1,0,9
"Vassallo, Ángel Daniel",24:15,2,10,20%,2,4,50%,2,2,100%,2,3,5,2,3,3,0,0,12
"Cortes, David",23:52,2,2,100%,0,2,0%,0,0,0%,0,1,1,2,3,0,2,1,4
"Graterol, Windy",26:16,4,9,44%,0,0,0%,1,2,50%,3,8,11,1,1,1,1,3,9
"Ramos, Peter John",25:21,4,17,24%,0,0,0%,2,2,100%,3,9,12,1,3,3,0,1,10
Totals:,,21,56,38%,7,21,33%,9,11,82%,12,29,41,17,13,14,5,5,72
