Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",33:54,2,7,29%,1,7,14%,8,10,80%,1,3,4,2,1,5,1,0,15
"Ramirez, Luis S.",13:25,2,4,50%,0,1,0%,0,0,0%,0,0,0,0,2,1,1,0,4
"Vega, Christopher",26:12,3,8,38%,1,3,33%,0,0,0%,1,1,2,1,4,0,0,0,9
"Baker, Maurice",26:35,5,6,83%,1,8,13%,0,0,0%,4,3,7,2,3,0,0,0,13
"Villegas, Johwen",16:55,3,3,100%,0,2,0%,0,0,0%,1,1,2,1,1,0,1,0,6
"Wolkowisky, Ruben",31:32,5,10,50%,1,2,50%,1,2,50%,5,3,8,2,2,1,0,1,14
"De Jesus, Manuel",26:43,4,7,57%,1,2,50%,2,2,100%,2,7,9,0,4,0,0,1,13
"Mendez, Osvaldo",2:59,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Dyer, Alphonse",21:45,2,3,67%,0,0,0%,0,0,0%,1,6,7,1,2,0,1,4,4
Totals:,,26,49,53%,5,26,19%,11,14,79%,15,24,39,9,19,8,4,6,78
