Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Laury, David",27:50,4,10,40%,0,1,0%,0,2,0%,6,4,10,2,2,7,3,0,8
"Rodriguez, Jose G.",24:33,3,5,60%,1,5,20%,4,6,67%,1,1,2,3,4,1,1,0,13
"Gonzalez, Javier",37:04,6,8,75%,1,2,50%,6,6,100%,1,6,7,3,1,4,1,1,21
"Berdiel, Miguel 'Ali'",28:56,1,6,17%,0,4,0%,4,4,100%,1,4,5,3,4,1,2,0,6
"Penn, Kleon",7:43,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,2
"Piñeiro, Juan Pablo",15:22,3,3,100%,0,0,0%,1,3,33%,2,1,3,0,3,2,1,0,7
"Basabe, Melsahn",4:30,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Fillyaw, Marcus",22:31,1,1,100%,4,5,80%,0,0,0%,1,3,4,1,2,0,0,0,14
"Wesley, Tai",31:28,8,14,57%,0,2,0%,4,4,100%,7,5,12,3,2,2,0,1,20
Totals:,,27,50,54%,6,19,32%,19,25,76%,19,26,45,15,22,18,8,2,91
