Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Corey",4:53,0,1,0%,0,0,0%,2,2,100%,0,1,1,1,0,2,0,0,2
"Cruz, Alvin",35:06,1,5,20%,1,2,50%,3,3,100%,0,3,3,8,2,1,1,0,8
"Villafane, Luis",9:47,1,4,25%,0,0,0%,1,4,25%,1,1,2,0,1,0,0,0,3
"Baez, Chris",14:40,2,4,50%,0,1,0%,1,1,100%,2,0,2,0,1,1,2,0,5
"Davis, Ricky",35:51,2,5,40%,3,6,50%,0,0,0%,1,2,3,3,1,1,0,0,13
"Alamo, Angel 'Junito'",20:01,2,3,67%,0,6,0%,0,0,0%,0,4,4,2,5,2,1,0,4
"Huertas, David",29:27,2,4,50%,4,8,50%,1,2,50%,0,7,7,2,3,2,0,0,17
"Ramos, Peter John",22:48,5,11,45%,0,0,0%,0,0,0%,4,4,8,0,2,1,1,2,10
"Shannon, Terrence",27:22,4,9,44%,0,0,0%,2,2,100%,3,2,5,2,2,2,2,0,10
Totals:,,19,46,41%,8,23,35%,10,14,71%,11,24,35,18,17,12,7,2,72
