Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",34:29,1,4,25%,2,7,29%,1,3,33%,0,3,3,2,4,1,0,0,9
"Daniels, Will",26:38,7,14,50%,0,2,0%,2,3,67%,6,4,10,1,4,1,1,0,16
"Howard, Jordan",39:24,5,9,56%,3,8,38%,5,6,83%,0,0,0,9,1,2,2,0,24
"Belardo, Gabriel J.",29:15,4,7,57%,1,2,50%,2,2,100%,2,3,5,4,4,3,1,0,13
"Huertas, Hiram",0:36,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Penn, Kleon",11:25,0,0,0%,0,0,0%,0,0,0%,0,3,3,2,3,0,0,1,0
"Piñeiro, Juan Pablo",4:58,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ortiz, Chris",19:41,1,4,25%,0,2,0%,0,0,0%,0,2,2,1,2,1,0,0,2
"McCauley, Ben",33:34,9,10,90%,2,4,50%,1,2,50%,7,3,10,0,3,3,0,0,25
Totals:,,27,49,55%,8,25,32%,11,16,69%,15,18,33,19,21,11,4,1,89
