Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Berdiel, Miguel 'Ali'",35:46,1,6,17%,2,6,33%,2,2,100%,2,5,7,1,2,2,2,0,10
"Dalmau, Christian",36:46,2,5,40%,2,9,22%,9,10,90%,0,1,1,3,2,4,0,0,19
"Flores, Alejandro",10:05,0,3,0%,1,1,100%,0,0,0%,0,2,2,0,0,0,1,0,3
"Nieves, Roberto",7:26,1,1,100%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,2
"Lamizana, Herve",36:36,5,10,50%,0,2,0%,2,4,50%,1,5,6,1,4,1,3,3,12
"Mojica, Javier",35:20,4,4,100%,1,4,25%,3,3,100%,0,4,4,1,0,1,0,0,14
"Abraham, Ryann",4:42,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,2
"Sweetney, Michael",33:19,6,9,67%,0,0,0%,2,3,67%,3,5,8,1,4,1,0,1,14
Totals:,,20,40,50%,6,22,27%,18,22,82%,6,24,30,7,14,9,7,4,76
