Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gaskins, Trevor",38:59,3,5,60%,5,7,71%,7,8,88%,0,3,3,5,4,2,1,0,28
"Ramirez, Luis S.",0:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Trenche, Enrique Alberto",0:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jimenez, Giovanni",1:39,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Galindo, Alex",34:26,1,2,50%,3,6,50%,4,5,80%,0,7,7,3,2,0,0,0,15
"Rivera, Filiberto",38:48,3,4,75%,2,7,29%,0,0,0%,1,3,4,14,1,5,0,0,12
"Figueroa, Angel 'Buster'",17:09,1,1,100%,2,5,40%,2,2,100%,0,1,1,1,3,0,0,0,10
"Powell, Josh",39:44,11,14,79%,0,0,0%,6,6,100%,4,6,10,2,2,2,1,1,28
"Young, Kevin",28:39,4,4,100%,3,6,50%,1,1,100%,1,6,7,1,3,2,2,0,18
Totals:,,23,30,77%,15,31,48%,22,24,92%,6,26,32,26,16,11,4,1,113
