Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",2:35,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Akindele, Jeleel",26:16,5,6,83%,0,0,0%,8,8,100%,1,8,9,5,2,1,1,0,18
"Tucker, Clay",35:31,1,4,25%,3,8,38%,0,0,0%,0,1,1,12,1,0,1,0,11
"Berdiel, Miguel 'Ali'",18:02,0,1,0%,1,1,100%,1,2,50%,1,0,1,6,3,2,0,0,4
"Torres, Andres",20:29,0,1,0%,3,3,100%,2,2,100%,0,3,3,1,3,0,1,0,11
"Pellot, Jesse",16:47,1,7,14%,1,2,50%,2,2,100%,1,3,4,3,2,0,1,0,7
"Sanabria, Jorge",15:43,3,3,100%,0,2,0%,3,4,75%,1,4,5,1,1,1,2,0,9
"Carattini, Víctor",4:44,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,1,0,0,0
"Estwick, Alberto",2:22,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Garcia, Francisco",35:40,9,11,82%,2,4,50%,0,0,0%,1,1,2,4,1,3,0,0,24
"Ramos, Peter John",21:46,4,8,50%,1,1,100%,2,4,50%,1,10,11,2,2,1,0,1,13
Totals:,,24,43,56%,11,22,50%,18,22,82%,7,31,38,34,16,9,6,1,99
