Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",31:03,1,9,11%,0,2,0%,5,6,83%,1,7,8,3,2,1,1,0,7
"Acosta, Nikko",16:10,2,3,67%,0,0,0%,2,3,67%,0,3,3,0,2,0,0,1,6
"De Jesus, Felix",7:25,2,4,50%,2,5,40%,0,0,0%,1,1,2,4,1,1,0,0,10
"Maldonado, Hector Luis",12:56,1,2,50%,3,5,60%,3,4,75%,0,2,2,3,3,0,0,0,14
"Han, Francis Jonathan",21:55,1,1,100%,0,1,0%,1,2,50%,0,2,2,3,1,1,1,0,3
"Cotto, Rubén",14:10,0,0,0%,1,4,25%,0,0,0%,0,2,2,3,1,1,1,0,3
"Diaz, Gary",8:18,1,1,100%,1,2,50%,0,0,0%,0,2,2,1,1,0,0,0,5
"Johnson, Dane",26:30,5,8,63%,0,1,0%,0,0,0%,1,3,4,2,3,1,1,1,10
"Imes, David",23:45,3,5,60%,0,2,0%,4,4,100%,1,1,2,2,2,1,0,2,10
"Gaines, Frank",27:03,4,6,67%,5,7,71%,2,3,67%,0,2,2,0,3,2,3,1,25
Totals:,,20,39,51%,12,29,41%,17,22,77%,4,25,29,21,19,8,7,5,93
