Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",18:10,2,3,67%,1,2,50%,0,0,0%,0,0,0,1,0,1,0,0,7
"Gonzalez, Javier",22:35,2,4,50%,1,3,33%,0,0,0%,0,5,5,0,4,3,1,0,7
"Nuñez, Angel",21:24,3,9,33%,0,3,0%,2,2,100%,2,4,6,3,1,1,1,0,8
"Rodriguez, Angel Daniel",28:27,3,6,50%,2,6,33%,0,1,0%,1,1,2,7,1,1,2,0,12
"Pérez, Owen",3:13,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,2,1,0,0,0
"Negron, Alexis J.",3:13,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Santiago, Jr., Benito",22:27,0,0,0%,5,8,63%,0,0,0%,0,1,1,2,2,1,1,0,15
"Pearson, Ryan",17:57,2,6,33%,0,1,0%,0,0,0%,1,1,2,0,3,1,0,0,4
"Romero, Ismael",23:44,8,12,67%,0,0,0%,2,3,67%,3,4,7,0,2,2,0,0,18
"Martinez, Giovanny",0:39,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Cuascut, Luis D",16:16,1,3,33%,0,1,0%,0,0,0%,2,3,5,0,3,1,0,1,2
"Mojica, Javier",21:55,1,4,25%,0,4,0%,0,0,0%,3,2,5,3,2,2,2,0,2
Totals:,,23,48,48%,9,28,32%,4,6,67%,12,24,36,17,21,14,7,1,77
