Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Burgos, Jeffrey Daniel",8:16,3,3,100%,0,0,0%,0,0,0%,1,0,1,1,2,0,2,0,6
"Arroyo, Carlos",34:46,2,7,29%,0,3,0%,3,4,75%,0,1,1,5,3,2,1,0,7
"Ayuso, Elias 'Larry'",22:59,0,1,0%,4,9,44%,0,0,0%,2,1,3,1,0,1,0,0,12
"Amaro, Max J",0:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Milbourne, Landon",29:46,6,11,55%,1,1,100%,2,2,100%,0,4,4,2,3,4,0,0,17
"Rivera, Filiberto",7:49,1,2,50%,1,2,50%,0,0,0%,0,2,2,1,0,0,0,0,5
"Morales, Darius",4:39,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Cruz, Alvin",31:54,4,10,40%,1,4,25%,1,2,50%,2,1,3,4,3,1,1,0,12
"Sánchez, Ricardo 'Ricky'",25:48,1,1,100%,1,4,25%,1,2,50%,0,9,9,2,4,0,1,2,6
"Buckner, Reggie",20:52,1,6,17%,0,0,0%,0,2,0%,2,4,6,1,4,1,0,1,2
"Young, Kevin",12:08,2,3,67%,0,0,0%,3,4,75%,1,5,6,2,0,0,0,0,7
Totals:,,20,44,45%,8,23,35%,10,16,63%,9,28,37,19,20,9,5,3,74
