Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Alvin",16:41,3,3,100%,2,3,67%,2,2,100%,0,1,1,1,1,1,1,0,14
"Villafane, Luis",20:44,1,3,33%,0,0,0%,0,0,0%,1,0,1,0,5,1,0,0,2
"Carmona, Alejandro 'Bimbo'",34:30,10,19,53%,1,2,50%,4,4,100%,4,6,10,4,3,1,0,1,27
"Brown, Tyler",10,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Reyes, Angelo",18:24,6,8,75%,0,0,0%,2,3,67%,3,5,8,2,5,1,0,0,14
"Rivera, Filiberto",24:11,2,4,50%,1,2,50%,2,2,100%,0,1,1,8,1,3,1,0,9
"Ere, Ebi",40,4,8,50%,4,8,50%,4,7,57%,2,6,8,5,3,4,5,1,24
"Burgess, Chris",35:30,6,9,67%,1,2,50%,1,2,50%,1,4,5,0,2,0,1,1,16
Totals:,,33,55,60%,9,17,53%,15,20,75%,11,24,35,20,21,11,8,3,108
