Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",24:05,1,5,20%,5,7,71%,4,4,100%,2,2,4,1,3,1,0,0,21
"Imes, David",3:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Berdiel, Miguel 'Ali'",22:10,0,1,0%,0,4,0%,0,0,0%,0,2,2,3,1,2,0,0,0
"Alvarado, Omar J.",10:53,2,3,67%,2,3,67%,0,0,0%,0,2,2,0,2,0,1,0,10
"Ayuso, Elias 'Larry'",34:35,2,5,40%,6,12,50%,10,12,83%,1,1,2,2,4,1,3,0,32
"Young, Sam",38:51,7,10,70%,2,2,100%,4,4,100%,1,9,10,6,1,5,1,0,24
"Rivera, Filiberto",27:04,1,2,50%,2,4,50%,1,4,25%,0,3,3,4,2,2,0,0,9
"Abraham, Ryann",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Guitián, José",12:48,0,2,0%,0,0,0%,0,0,0%,2,4,6,3,3,1,0,0,0
"Penn, Kleon",25:25,1,2,50%,0,0,0%,0,0,0%,1,4,5,0,5,2,1,5,2
Totals:,,14,30,47%,17,32,53%,19,24,79%,7,27,34,20,22,14,6,5,98
