Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",29:08,7,8,88%,1,3,33%,2,2,100%,0,2,2,2,2,3,0,0,19
"Johnson, Chris",21:37,3,6,50%,0,0,0%,5,6,83%,3,4,7,3,1,2,0,1,11
"Alamo, Angel 'Junito'",8:20,0,0,0%,1,1,100%,1,2,50%,0,4,4,0,0,1,0,0,4
"Cortes, David",31:38,2,5,40%,2,3,67%,0,0,0%,0,1,1,1,1,0,0,1,10
"Victor, Cuthbert",13:02,1,4,25%,0,0,0%,2,4,50%,4,1,5,1,0,2,1,0,4
"Ere, Ebi",20:54,1,2,50%,1,4,25%,2,2,100%,1,2,3,3,2,1,0,0,7
"Cruz, Alvin",7:10,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,3,0,0,0,2
"Balkman, Renaldo",27:41,7,12,58%,0,0,0%,2,3,67%,2,6,8,2,4,0,1,2,16
"Huertas, David",33:31,3,6,50%,2,7,29%,3,4,75%,0,1,1,3,5,3,1,0,15
"Aubry, Jeffrion",6:54,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,0,0,0,0
Totals:,,25,45,56%,7,19,37%,17,23,74%,10,22,32,17,19,12,3,4,88
