Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",23:32,2,4,50%,2,4,50%,0,0,0%,0,2,2,1,5,0,1,0,10
"Rodriguez, Angel Daniel",33:18,5,8,63%,0,5,0%,8,9,89%,1,2,3,8,3,1,3,0,18
"Santiago, Jr., Benito",17:34,1,1,100%,1,4,25%,0,0,0%,0,0,0,0,3,1,0,0,5
"Doolittle, Kristian",40,1,3,33%,4,11,36%,2,2,100%,2,7,9,4,3,2,2,0,16
"Uter, Adrian",16:06,3,6,50%,1,2,50%,2,2,100%,1,1,2,2,3,0,0,0,11
"Romero, Ismael",23:07,7,8,88%,0,0,0%,4,6,67%,5,2,7,0,3,1,2,0,18
"Mojica, Javier",38:19,4,10,40%,2,6,33%,1,2,50%,3,6,9,8,4,0,3,0,15
"Cruz, Alvin",8:04,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,2,2,1,0,3
Totals:,,23,40,58%,11,33,33%,17,21,81%,12,20,32,24,26,7,12,0,96
