Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",25:25,1,4,25%,0,1,0%,0,0,0%,2,2,4,1,1,2,2,1,2
"Galindo, Alex",17:29,4,6,67%,1,2,50%,1,1,100%,2,1,3,1,3,1,1,0,12
"Jourdon, Keenan",21:11,0,2,0%,1,3,33%,0,2,0%,2,5,7,0,1,1,0,0,3
"Maye, James",29:46,6,10,60%,1,4,25%,0,0,0%,4,5,9,3,1,4,0,0,15
"Jimenez, Giovanni",30,3,6,50%,2,5,40%,2,2,100%,1,2,3,2,2,1,2,0,14
"Quiñones, Joel",8:27,0,1,0%,0,2,0%,0,0,0%,2,0,2,0,0,0,0,0,0
"Lopez, Frank",1:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hamilton, Kevin",29:39,0,4,0%,2,6,33%,0,0,0%,1,4,5,4,2,2,1,0,6
"Febres, Arnaldo",5:15,1,2,50%,0,0,0%,0,2,0%,0,0,0,0,1,0,0,1,2
"Langhi, Dan",31:11,7,12,58%,1,5,20%,3,4,75%,6,7,13,1,0,0,1,1,20
Totals:,,22,47,47%,8,28,29%,6,11,55%,20,26,46,12,11,11,7,3,74
