Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",34:32,0,5,0%,4,5,80%,0,0,0%,1,1,2,11,1,2,1,0,12
"Rodriguez, Erick",5:33,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Reyes, Angelo",2:25,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Torres, Andres",24:08,1,1,100%,4,7,57%,0,0,0%,0,3,3,5,3,1,1,0,14
"Harrellson, Josh",30:50,2,3,67%,4,9,44%,1,2,50%,0,10,10,2,2,2,1,1,17
"Colón, Benjamín",3:34,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,2
"Pérez, Rafael",21:19,3,7,43%,3,4,75%,0,0,0%,1,1,2,1,4,2,0,0,15
"Graham, Zach",34:26,2,7,29%,2,4,50%,1,2,50%,2,1,3,2,2,0,0,0,11
"Ramos, Peter John",37:34,9,13,69%,0,0,0%,2,3,67%,2,8,10,2,2,4,0,0,20
"Young, Kevin",5:34,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
Totals:,,18,37,49%,18,31,58%,4,7,57%,6,25,31,24,14,12,3,1,94
