Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",13:23,1,2,50%,1,1,100%,0,0,0%,0,1,1,0,0,0,0,1,5
"Manderson, Isaiah",2:56,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Conklin, Brian",36:13,13,19,68%,2,4,50%,4,5,80%,2,6,8,4,4,1,3,3,36
"Martínez, Wil",28:57,1,3,33%,4,7,57%,4,6,67%,0,2,2,0,2,0,0,0,18
"Reyes, Justin",13:26,2,3,67%,0,0,0%,2,4,50%,1,3,4,1,5,1,0,1,6
"Glynn, Jordan",37:34,4,12,33%,2,6,33%,3,3,100%,3,6,9,4,2,1,1,0,17
"Ruiz, Jared",13:06,1,3,33%,0,1,0%,1,2,50%,0,2,2,1,0,1,0,0,3
"Arroyo, Carlos Andrés",0:49,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pizarro, Christian Jomar",26:36,0,1,0%,0,2,0%,2,2,100%,0,7,7,12,3,3,2,0,2
"Matías, Ángel L.",20:30,1,6,17%,0,2,0%,1,1,100%,3,2,5,2,0,0,0,0,3
"Mercurius, Dinero",6:25,0,0,0%,0,3,0%,2,2,100%,0,0,0,2,0,0,2,0,2
Totals:,,23,50,46%,9,26,35%,19,25,76%,9,29,38,26,17,7,9,5,92
