Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",14:28,0,3,0%,0,0,0%,0,0,0%,0,1,1,5,1,3,0,0,0
"Morales, Luis Damian",28:53,5,9,56%,1,1,100%,0,0,0%,0,6,6,0,0,0,0,0,13
"Pellot, Jesse",38:56,3,11,27%,1,2,50%,10,13,77%,5,10,15,0,3,2,0,1,19
"Dyer, Alphonse",6:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Abraham, Ryann",25:32,2,3,67%,1,5,20%,3,3,100%,1,2,3,5,2,5,1,0,10
"Barbosa, Raymond",28:24,3,7,43%,5,7,71%,0,0,0%,1,2,3,1,2,2,0,0,21
"Hernández, Luis 'Pelacoco'",24:05,4,7,57%,0,0,0%,0,0,0%,1,2,3,1,2,1,3,2,8
"Mojica, Javier",33:05,3,9,33%,3,4,75%,1,4,25%,1,4,5,2,2,1,3,0,16
Totals:,,20,49,41%,11,19,58%,14,20,70%,9,27,36,14,13,15,7,3,87
