Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",6:51,1,1,100%,1,1,100%,1,4,25%,2,1,3,1,1,1,1,0,6
"García, Jonathan",33:56,3,7,43%,1,3,33%,2,2,100%,2,3,5,2,4,2,1,0,11
"Colón, Alexis 'Bebo'",26:21,1,4,25%,0,1,0%,0,0,0%,2,0,2,0,4,0,3,0,2
"Efejuku-Rose, Weyinmi",27:53,3,5,60%,2,3,67%,1,2,50%,0,2,2,3,2,4,2,0,13
"Adeleke, Kenny",31:13,3,9,33%,0,0,0%,1,3,33%,6,6,12,3,3,1,2,1,7
"Butler, Nathaniel",0:26,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",23:43,1,2,50%,2,3,67%,2,2,100%,1,1,2,0,1,0,0,0,10
"Wade, Lorenzo",14:31,2,6,33%,0,1,0%,1,3,33%,0,3,3,2,5,2,1,0,5
"Sánchez, Ricardo 'Ricky'",35:03,3,6,50%,5,12,42%,3,4,75%,3,3,6,4,4,1,0,0,24
Totals:,,17,40,43%,11,24,46%,11,20,55%,16,19,35,15,24,11,10,1,78
