Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",7:05,1,1,100%,0,2,0%,2,2,100%,0,0,0,0,0,0,0,0,4
"Brown, Daniel 'Dee'",31:29,2,6,33%,1,3,33%,2,2,100%,0,1,1,6,4,3,0,0,9
"Apodaca, Rick",20:56,1,2,50%,0,2,0%,0,0,0%,1,1,2,4,1,1,0,0,2
"Jones, Joel",32:49,6,13,46%,0,1,0%,3,5,60%,1,3,4,2,2,0,0,1,15
"Alamo, Angel 'Junito'",18:58,4,6,67%,0,1,0%,1,2,50%,2,6,8,0,2,0,2,1,9
"Huertas, David",30:28,2,3,67%,3,5,60%,1,4,25%,0,5,5,1,3,2,0,0,14
"Meeking, Antonio",21:40,2,3,67%,1,2,50%,1,2,50%,2,4,6,3,3,5,1,0,8
"Ramos, Peter John",36:35,10,15,67%,0,0,0%,0,2,0%,2,12,14,3,4,5,0,1,20
Totals:,,28,49,57%,5,16,31%,10,19,53%,8,32,40,19,19,16,3,3,81
