Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",31:44,4,6,67%,1,3,33%,4,4,100%,0,2,2,9,1,3,0,0,15
"Ocasio, Jonathan",3:21,0,1,0%,0,1,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Rosario, Mike",20:32,1,2,50%,1,5,20%,0,0,0%,0,1,1,1,1,2,1,0,5
"Cruz, Ismael Yomar",13:05,0,0,0%,2,3,67%,0,0,0%,1,1,2,1,0,1,0,0,6
"Negron, Christian M",6:54,0,2,0%,0,0,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"López, Carlos 'Yao'",16:42,5,9,56%,0,0,0%,0,0,0%,2,6,8,0,2,0,1,0,10
"Jones, Marvin",16:35,5,6,83%,0,1,0%,0,0,0%,0,6,6,1,4,1,0,1,10
"López, Luis",8:37,2,3,67%,0,3,0%,0,0,0%,0,0,0,0,1,0,1,0,4
"Rivera, Carlos Rubén",11:31,1,1,100%,1,2,50%,0,0,0%,0,2,2,2,2,1,2,0,5
"Murphy, Jordan",22:13,3,5,60%,1,2,50%,2,2,100%,1,6,7,2,4,1,1,1,11
"Vassallo, Ángel Daniel",25:52,2,3,67%,3,6,50%,0,0,0%,0,2,2,1,1,0,0,0,13
"Omot, Anunwa",22:54,2,6,33%,1,3,33%,1,2,50%,2,2,4,2,1,0,0,0,8
Totals:,,25,44,57%,10,29,34%,7,8,88%,7,30,37,20,18,9,6,2,87
