Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",33:37,4,8,50%,0,2,0%,2,2,100%,2,4,6,4,3,3,1,0,10
"Villafane, Luis",18:10,1,7,14%,0,0,0%,0,0,0%,2,2,4,0,2,1,0,1,2
"Sánchez, Ricardo 'Ricky'",36:20,2,5,40%,3,9,33%,9,12,75%,0,13,13,2,3,1,1,2,22
"Hodge Jr., Walter",21:13,1,2,50%,0,3,0%,0,0,0%,0,2,2,4,3,3,0,0,2
"Rodriguez, Christopher",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Christian J.",1:50,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Dalmau, Ricardo",6:02,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,2,0
"Nieves, Roberto",33:21,4,12,33%,0,2,0%,0,2,0%,4,2,6,0,0,0,2,0,8
"Santiago, Eddin",25:26,1,1,100%,1,3,33%,0,0,0%,0,4,4,4,1,1,1,0,5
"Konecny, Mark",6:16,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Daniels, Chris",17:24,2,3,67%,0,2,0%,4,4,100%,1,4,5,1,4,0,0,1,8
Totals:,,15,39,38%,4,22,18%,15,20,75%,9,33,42,15,19,10,5,7,57
