Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",22:10,0,1,0%,0,2,0%,2,2,100%,1,6,7,9,4,4,0,0,2
"Konecny, Mark",12:39,3,3,100%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,0,6
"Dalmau, Raymond 'Richie'",29:42,1,4,25%,2,3,67%,1,2,50%,0,4,4,3,1,3,2,0,9
"García, Jonathan",17:50,1,1,100%,0,2,0%,0,0,0%,1,1,2,3,2,0,0,1,2
"Jones, Joel",23:44,5,9,56%,3,6,50%,0,0,0%,0,3,3,0,2,0,0,0,19
"Huertas, David",26:34,1,2,50%,4,9,44%,2,3,67%,0,1,1,3,2,1,0,1,16
"Ramos, Peter John",27:21,4,7,57%,0,0,0%,2,2,100%,3,7,10,0,3,5,0,4,10
"Stevenson, Greg",3:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Redhage, Shawn",36:58,4,7,57%,2,3,67%,3,4,75%,2,5,7,4,3,2,0,3,17
Totals:,,19,34,56%,11,25,44%,10,13,77%,8,28,36,22,18,15,2,9,81
