Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lucas, Kalin",34:14,2,8,25%,3,6,50%,3,4,75%,0,2,2,15,2,1,1,0,16
"Reese, Derek",13:48,0,3,0%,0,1,0%,1,2,50%,1,4,5,0,0,3,1,0,1
"Kemp, Maurice",34:51,9,10,90%,0,1,0%,4,6,67%,3,7,10,5,2,5,1,1,22
"Gines, Jose",27:55,2,3,67%,1,6,17%,0,0,0%,0,3,3,0,0,0,0,0,7
"Cotto, Luis M.",10:19,2,4,50%,0,0,0%,2,2,100%,1,1,2,1,2,0,0,0,6
"Ortiz, Jose",26:02,1,3,33%,3,5,60%,2,2,100%,3,3,6,4,2,1,1,0,13
"Martínez, Wil",24:15,4,5,80%,6,12,50%,2,2,100%,0,3,3,2,1,2,0,0,28
"Rodriguez, Hector",0:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Parker-Rivera, Timajh",20:05,6,7,86%,0,0,0%,0,1,0%,2,3,5,0,4,0,0,0,12
"Torres, Julian",7:58,0,2,0%,0,0,0%,1,2,50%,1,0,1,2,1,1,0,1,1
Totals:,,26,45,58%,13,31,42%,15,21,71%,11,26,37,29,14,13,4,2,106
