Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Laury, David",30:01,3,11,27%,2,4,50%,0,1,0%,3,5,8,2,2,0,0,0,12
"Rodriguez, Jose G.",33:01,3,6,50%,1,6,17%,0,0,0%,2,7,9,3,3,4,2,0,9
"Berdiel, Miguel 'Ali'",35:14,2,6,33%,2,5,40%,2,2,100%,1,3,4,2,2,0,1,0,12
"Penn, Kleon",4:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Piñeiro, Juan Pablo",22:42,1,4,25%,1,4,25%,2,2,100%,2,2,4,3,2,0,2,0,7
"Basabe, Melsahn",13:54,2,3,67%,0,0,0%,0,0,0%,1,4,5,1,1,0,0,1,4
"Fillyaw, Marcus",29:02,3,4,75%,4,8,50%,0,0,0%,0,3,3,3,4,1,1,0,18
"Wesley, Tai",31:44,8,12,67%,1,4,25%,2,2,100%,2,6,8,6,4,2,0,2,21
Totals:,,22,46,48%,11,31,35%,6,7,86%,11,30,41,20,18,7,6,3,83
