Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jimenez, Giovanni",5:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Belardo, Gabriel J.",34:13,6,10,60%,3,4,75%,4,4,100%,0,4,4,3,1,1,0,0,25
"Rivera, Filiberto",40,4,5,80%,3,6,50%,1,2,50%,0,3,3,6,3,6,1,0,18
"Figueroa, Angel 'Buster'",15:44,2,2,100%,0,0,0%,0,0,0%,0,0,0,2,3,0,0,0,4
"Keenan, Justin",26:10,2,9,22%,0,0,0%,6,6,100%,5,6,11,1,3,1,0,0,10
"Powell, Josh",38:04,9,18,50%,0,0,0%,6,7,86%,1,10,11,2,1,4,1,0,24
"Young, Kevin",34:47,5,9,56%,0,2,0%,0,2,0%,2,7,9,4,3,1,0,1,10
"Valencia, Florentino",5:12,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
Totals:,,28,53,53%,6,12,50%,17,21,81%,9,31,40,18,16,13,2,1,91
