Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Palermo, Isaiah",9:34,0,1,0%,0,0,0%,4,4,100%,0,4,4,0,2,0,0,1,4
"Vassallo, Ángel Daniel",9:58,0,0,0%,0,1,0%,0,0,0%,1,0,1,3,1,1,0,0,0
"Plummer, Alfonso",30:47,6,11,55%,3,5,60%,0,0,0%,1,3,4,4,1,1,0,0,21
"Penn, Kleon",9:45,1,1,100%,0,0,0%,0,0,0%,3,2,5,2,1,2,0,0,2
"Guitián, José",17:08,0,2,0%,3,6,50%,0,0,0%,0,0,0,0,1,0,1,1,9
"Clemente, Ramon",14:45,1,2,50%,0,1,0%,1,1,100%,1,1,2,1,5,1,0,1,3
"Matías, Ángel L.",30:58,6,11,55%,1,2,50%,3,3,100%,1,2,3,1,2,0,1,0,18
"Holloway, Terrell 'Tu'",37:14,6,13,46%,2,4,50%,10,11,91%,0,3,3,5,2,1,0,1,28
"Pardon, Dereck",17:54,2,6,33%,0,0,0%,6,9,67%,1,4,5,2,5,2,0,1,10
"Duran, Cliff",21:57,6,10,60%,0,1,0%,1,1,100%,0,2,2,1,4,0,0,0,13
Totals:,,28,57,49%,9,20,45%,25,29,86%,8,21,29,19,24,8,2,5,108
