Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",29:55,6,10,60%,3,5,60%,1,2,50%,0,2,2,6,1,3,1,0,22
"Ford, Aleem",15:05,1,2,50%,4,6,67%,0,2,0%,1,4,5,1,3,0,2,0,14
"Thompson, Deon",25:58,4,7,57%,1,2,50%,4,4,100%,1,5,6,1,2,1,0,1,15
"Zambrana, Xavier",1:19,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Erans, Ricardo",0:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Guitián, José",13:29,0,0,0%,0,3,0%,0,0,0%,1,3,4,2,2,0,0,0,0
"Cruz, Ismael Yomar",5:50,1,1,100%,0,2,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Colon, Jatsiel",0:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cheatham, Haanif",13:16,1,1,100%,1,5,20%,0,0,0%,0,0,0,2,0,1,0,0,5
"López, Carlos 'Yao'",12:17,1,1,100%,0,1,0%,0,0,0%,1,3,4,0,1,2,0,0,2
"López, Luis",1:19,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Rivera, Carlos Rubén",23:30,1,1,100%,0,2,0%,2,2,100%,1,1,2,6,1,0,1,0,4
"Renfroe, Alex",31:57,1,2,50%,2,4,50%,0,0,0%,0,2,2,6,2,3,4,0,8
"Murphy, Jordan",24:37,7,10,70%,1,2,50%,0,2,0%,0,1,1,2,3,1,0,1,17
Totals:,,24,37,65%,12,32,38%,7,12,58%,7,22,29,27,15,11,8,2,91
