Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Holloway, Terrell 'Tu'",31:12,3,6,50%,1,7,14%,2,2,100%,0,2,2,4,2,4,2,0,11
"García, Jonathan",17:04,0,1,0%,2,4,50%,0,0,0%,0,0,0,2,1,0,0,0,6
"Colón, Alexis 'Bebo'",21:43,0,0,0%,0,3,0%,0,0,0%,1,2,3,1,1,0,0,0,0
"Hernández, Luis 'Pelacoco'",15:58,6,10,60%,0,0,0%,2,2,100%,4,7,11,1,2,1,1,0,14
"Polo, Tyler",20:02,0,0,0%,1,2,50%,0,0,0%,0,1,1,1,2,1,2,0,3
"Díaz, Jorge Brian",24:01,3,3,100%,1,2,50%,2,2,100%,0,6,6,1,2,1,1,1,11
"Guzmán, Ánsel",11:16,2,4,50%,1,1,100%,0,0,0%,1,0,1,3,1,0,0,0,7
"Stone, Tyler",25:07,2,5,40%,1,6,17%,0,0,0%,4,5,9,3,1,3,0,0,7
"Franklin, Alexander",18:15,4,6,67%,2,4,50%,0,0,0%,3,2,5,0,3,2,1,0,14
"Alamo, Angel 'Junito'",15:18,1,4,25%,0,2,0%,0,0,0%,0,2,2,1,2,1,2,1,2
Totals:,,21,39,54%,9,31,29%,6,6,100%,13,27,40,17,17,13,9,2,75
