Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",5:25,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Díaz, Jorge Brian",30:12,5,8,63%,0,2,0%,0,0,0%,2,5,7,2,3,1,0,4,10
"Daniels, Will",26:10,3,6,50%,1,2,50%,1,1,100%,0,5,5,1,0,1,1,1,10
"Chaney, Richard",19:49,4,6,67%,2,2,100%,3,3,100%,0,5,5,0,1,0,0,0,17
"Jackson, Cedric",34:34,3,8,38%,0,3,0%,1,2,50%,2,7,9,10,2,3,2,0,7
"Ayuso, Elias 'Larry'",35:47,4,7,57%,4,14,29%,0,0,0%,0,3,3,4,2,1,1,0,20
"Apodaca, Rick",37:28,3,4,75%,2,5,40%,1,2,50%,0,2,2,2,4,1,0,0,13
"Garcia, Angel 'Piwi'",8:48,1,1,100%,0,0,0%,0,2,0%,2,0,2,1,2,0,0,0,2
"Vazquez, Tomas",1:43,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,1,0,0,0
Totals:,,23,40,58%,9,30,30%,6,10,60%,7,28,35,20,15,8,4,5,79
