Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",16:47,2,4,50%,0,2,0%,1,2,50%,1,5,6,3,2,0,0,0,5
"Villafane, Luis",8:05,2,2,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,4
"Sánchez, Ricardo 'Ricky'",36:36,2,8,25%,3,6,50%,0,0,0%,2,7,9,0,5,1,0,4,13
"Hodge Jr., Walter",32:07,6,8,75%,4,5,80%,2,2,100%,0,3,3,6,0,1,3,0,26
"Dalmau, Ricardo",33:16,6,9,67%,1,6,17%,4,6,67%,0,3,3,2,3,2,1,0,19
"Nieves, Roberto",31:05,5,8,63%,1,3,33%,0,0,0%,2,5,7,2,0,1,0,0,13
"Santiago, Eddin",9:42,1,2,50%,0,2,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"Konecny, Mark",1:35,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Sweetney, Michael",30:47,6,11,55%,0,0,0%,6,11,55%,7,8,15,1,1,2,0,1,18
Totals:,,30,52,58%,9,24,38%,13,21,62%,12,31,43,14,13,7,6,5,100
