Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",24:01,3,7,43%,0,4,0%,1,1,100%,0,4,4,3,1,0,1,1,7
"Rudd, Victor",23:54,1,2,50%,1,4,25%,0,0,0%,1,7,8,2,2,1,1,0,5
"Akindele, Jeleel",27:40,5,10,50%,0,0,0%,5,7,71%,6,8,14,1,3,4,1,0,15
"Rodriguez, Ernesto",1:21,0,1,0%,0,0,0%,0,2,0%,0,0,0,0,1,0,0,0,0
"Hodge Jr., Walter",13:31,2,3,67%,0,0,0%,0,0,0%,0,0,0,3,2,3,0,0,4
"Clemente, Denis",25:07,5,6,83%,0,5,0%,0,1,0%,2,2,4,7,2,0,1,0,10
"Pérez, Rafael",10:43,0,2,0%,1,3,33%,0,0,0%,1,1,2,0,1,0,1,0,3
"López, Carlos 'Yao'",3:57,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Cintrón, Raymond",16:15,0,0,0%,1,2,50%,0,0,0%,0,2,2,0,2,1,0,0,3
"Huertas, David",31:38,3,10,30%,1,8,13%,6,8,75%,2,1,3,3,4,3,0,0,15
"Rodriguez, Wilfredo 'Willie'",10:51,1,1,100%,0,3,0%,0,0,0%,1,2,3,1,1,0,0,0,2
"Collier, Devon",10:58,1,2,50%,0,0,0%,0,0,0%,1,2,3,0,1,0,0,0,2
Totals:,,21,44,48%,4,30,13%,12,19,63%,14,29,43,20,21,12,5,1,66
